seqnames	start	end	width	strand	Protein.product	Protein.name	GenBank.Accn	RefSeq.Accn	CLR	alpha	CLR_window_size	highest_CLR	species
Supercontig_3.8	666261	666636	376	-	XP_012051182.1	RecQ-mediated genome instability protein 1	CP003827.1	NC_026752.1	2.193377	0.02973094	1399	2.0595972	Neoformans
Supercontig_3.8	668775	669061	287	-	XP_012051184.1	replication factor C subunit 2/4	CP003827.1	NC_026752.1	2.54904	0.00853896	1400	2.0595972	Neoformans
Supercontig_3.8	692847	694246	1400	+	XP_012051193.1	tRNA (guanine-N(7)-)-methyltransferase subunit TRM82	CP003827.1	NC_026752.1	4.682008	0.07365955	1399	2.0595972	Neoformans
Supercontig_3.8	694246	694702	457	+	XP_012051193.1	tRNA (guanine-N(7)-)-methyltransferase subunit TRM82	CP003827.1	NC_026752.1	5.83169	0.003273812	1399	2.0595972	Neoformans
Supercontig_3.8	694814	695645	832	-	XP_012051194.1	hypothetical protein CNAG_03343	CP003827.1	NC_026752.1	5.83169	0.003273812	1399	2.0595972	Neoformans
Supercontig_3.8	722231	723630	1400	-	XP_012051375.1	ligand-regulated transcription factor	CP003827.1	NC_026752.1	3.319441	0.03925012	1399	2.0595972	Neoformans
Supercontig_3.8	795470	796301	832	-	XP_012050932.1	hypothetical protein CNAG_03377	CP003827.1	NC_026752.1	3.128566	0.01402013	1399	2.0595972	Neoformans
Supercontig_3.8	818233	818778	546	-	XP_012050937.1	hypothetical protein CNAG_03387	CP003827.1	NC_026752.1	2.06635	0.4179096	1399	2.0595972	Neoformans
Supercontig_3.8	825234	825774	541	+	XP_012050939.1	alpha-ketoglutarate catabolism dioxygenase	CP003827.1	NC_026752.1	2.104008	0.09952909	1399	2.0595972	Neoformans
Supercontig_3.8	862155	862867	713	-	XP_012051234.1	hypothetical protein CNAG_03402	CP003827.1	NC_026752.1	5.577223	0.005862181	1399	2.0595972	Neoformans
Supercontig_3.8	875480	876147	668	-	XP_012051380.1	hypothetical protein CNAG_07729	CP003827.1	NC_026752.1	8.36337	0.00957328	1399	2.0595972	Neoformans
Supercontig_3.8	879638	880345	708	+	XP_012050943.1	hypothetical protein CNAG_03408	CP003827.1	NC_026752.1	10.41412	0.005689358	1399	2.0595972	Neoformans
Supercontig_3.8	881744	883143	1400	-	XP_012051240.1	osomolarity two-component system, response regulator SKN7	CP003827.1	NC_026752.1	18.44933	0.00745171	1399	2.0595972	Neoformans
Supercontig_3.8	883144	884544	1401	-	XP_012051240.1	osomolarity two-component system, response regulator SKN7	CP003827.1	NC_026752.1	4.435291	0.02455134	1400	2.0595972	Neoformans
Supercontig_3.8	891113	891539	427	+	XP_012051243.1	alginate lyase	CP003827.1	NC_026752.1	5.15393	0.008826021	1399	2.0595972	Neoformans
Supercontig_3.8	891539	892555	1017	+	XP_012051243.1	alginate lyase	CP003827.1	NC_026752.1	3.716591	0.04765243	1399	2.0595972	Neoformans
Supercontig_3.8	898941	899934	994	-	XP_012050949.1	exportin-1	CP003827.1	NC_026752.1	2.653508	0.008100963	1399	2.0595972	Neoformans
Supercontig_3.8	908592	909729	1138	-	XP_012051247.1	hypothetical protein CNAG_03421	CP003827.1	NC_026752.1	9.978158	0.009020029	1399	2.0595972	Neoformans
Supercontig_3.8	909729	910252	524	-	XP_012051247.1	hypothetical protein CNAG_03421	CP003827.1	NC_026752.1	3.796103	0.007929842	1399	2.0595972	Neoformans
Supercontig_3.8	939113	939781	669	-	XP_012051255.1	endo alpha-1,4 polygalactosaminidase precursor	CP003827.1	NC_026752.1	5.700912	0.01090162	1399	2.0595972	Neoformans
Supercontig_3.8	997881	998460	580	-	XP_012050960.1	hypothetical protein CNAG_03456	CP003827.1	NC_026752.1	6.84514	0.0032222	1399	2.0595972	Neoformans
Supercontig_3.8	998821	999280	460	-	XP_012051274.1	arginine-tRNA ligase	CP003827.1	NC_026752.1	6.84514	0.0032222	1399	2.0595972	Neoformans
Supercontig_3.8	1000680	1000888	209	-	XP_012051274.1	arginine-tRNA ligase	CP003827.1	NC_026752.1	5.817043	0.03395265	1399	2.0595972	Neoformans
Supercontig_3.8	1001656	1002079	424	-	XP_012050961.1	hypothetical protein CNAG_03458	CP003827.1	NC_026752.1	5.817043	0.03395265	1399	2.0595972	Neoformans
Supercontig_3.8	1003478	1004877	1400	+	XP_012051275.1	T-complex protein 1 subunit delta	CP003827.1	NC_026752.1	4.650031	0.006012778	1399	2.0595972	Neoformans
Supercontig_3.8	1004877	1004889	13	+	XP_012051275.1	T-complex protein 1 subunit delta	CP003827.1	NC_026752.1	7.836618	0.01310855	1399	2.0595972	Neoformans
Supercontig_3.8	1014672	1016071	1400	+	XP_012050964.1	Cu-oxidase	CP003827.1	NC_026752.1	2.321917	0.01997089	1399	2.0595972	Neoformans
Supercontig_3.8	1025866	1027265	1400	-	XP_012050965.1	RNA-dependent RNA polymerase 1	CP003827.1	NC_026752.1	4.766483	0.001924193	1399	2.0595972	Neoformans
Supercontig_3.8	1030527	1031463	937	+	XP_012051279.1	hypothetical protein CNAG_03467	CP003827.1	NC_026752.1	4.227452	0.001497194	1399	2.0595972	Neoformans
Supercontig_3.8	1031463	1031561	99	+	XP_012051279.1	hypothetical protein CNAG_03467	CP003827.1	NC_026752.1	3.956798	0.002789784	1399	2.0595972	Neoformans
Supercontig_3.8	1032357	1032862	506	-	XP_012051280.1	hypothetical protein CNAG_03468	CP003827.1	NC_026752.1	3.956798	0.002789784	1399	2.0595972	Neoformans
Supercontig_3.8	1032862	1034261	1400	-	XP_012051280.1	hypothetical protein CNAG_03468	CP003827.1	NC_026752.1	2.556139	0.008466112	1399	2.0595972	Neoformans
Supercontig_3.8	1059645	1060847	1203	-	XP_012051285.1	hypothetical protein CNAG_03477	CP003827.1	NC_026752.1	2.339526	0.01601175	1399	2.0595972	Neoformans
Supercontig_3.8	1067843	1069242	1400	-	XP_012050968.1	hypothetical protein CNAG_03479	CP003827.1	NC_026752.1	4.050097	0.03162052	1399	2.0595972	Neoformans
Supercontig_3.8	1071785	1072041	257	-	XP_012051286.1	hypothetical protein CNAG_03480	CP003827.1	NC_026752.1	8.071853	0.004811354	1399	2.0595972	Neoformans
Supercontig_3.8	1155995	1156547	553	+	XP_012051390.1	hypothetical protein CNAG_07740	CP003827.1	NC_026752.1	3.398616	0.06076009	1399	2.0595972	Neoformans
Supercontig_3.8	1194056	1194956	901	+	XP_012051316.1	chromosome transmission fidelity protein 8	CP003827.1	NC_026752.1	2.254926	0.05354368	1399	2.0595972	Neoformans
Supercontig_3.8	1293121	1293714	594	+	XP_012051005.1	plasma-membrane proton-efflux P-type ATPase	CP003827.1	NC_026752.1	2.873126	0.1841351	1399	2.0595972	Neoformans
Supercontig_3.8	1309643	1309913	271	+	XP_012051008.1	acyl-CoA oxidase	CP003827.1	NC_026752.1	2.581607	0.1473081	1400	2.0595972	Neoformans
Supercontig_3.9	40808	41036	229	+	XP_012051593.1	small subunit ribosomal protein S0	CP003828.1	NC_026753.1	2.049123	0.03762352	1187	1.7972506	Neoformans
Supercontig_3.9	50530	51717	1188	-	XP_012051414.1	hypothetical protein CNAG_04117	CP003828.1	NC_026753.1	1.87961	0.04534265	1187	1.7972506	Neoformans
Supercontig_3.9	81386	81405	20	+	XP_012051604.1	hypothetical protein CNAG_04129	CP003828.1	NC_026753.1	4.012153	0.01436148	1186	1.7972506	Neoformans
Supercontig_3.9	89694	90881	1188	-	XP_012051418.1	antiviral helicase SKI2	CP003828.1	NC_026753.1	2.747775	0.003110178	1187	1.7972506	Neoformans
Supercontig_3.9	107858	108683	826	-	XP_012051612.1	hypothetical protein CNAG_04139	CP003828.1	NC_026753.1	2.811456	0.0495615	1187	1.7972506	Neoformans
Supercontig_3.9	120595	121737	1143	+	XP_012051420.1	hypothetical protein CNAG_07758	CP003828.1	NC_026753.1	4.423475	0.07073034	1187	1.7972506	Neoformans
Supercontig_3.9	158527	159121	595	+	XP_012051625.1	protein HIR1	CP003828.1	NC_026753.1	1.984936	0.01363597	1186	1.7972506	Neoformans
Supercontig_3.9	223801	224988	1188	+	XP_012051644.1	hypothetical protein CNAG_04183	CP003828.1	NC_026753.1	3.718391	0.02077117	1187	1.7972506	Neoformans
Supercontig_3.9	246349	247155	807	+	XP_012051436.1	DNA topoisomerase I	CP003828.1	NC_026753.1	2.179777	0.001101905	1186	1.7972506	Neoformans
Supercontig_3.9	281953	283140	1188	-	XP_012051658.1	cytosolic Fe-S cluster assembly factor NAR1	CP003828.1	NC_026753.1	5.961013	0.01770194	1187	1.7972506	Neoformans
Supercontig_3.9	297381	298568	1188	+	XP_012051665.1	voltage-gated potassium channel protein beta-2 subunit	CP003828.1	NC_026753.1	2.115991	0.004317676	1187	1.7972506	Neoformans
Supercontig_3.9	298568	299183	616	+	XP_012051665.1	voltage-gated potassium channel protein beta-2 subunit	CP003828.1	NC_026753.1	2.551198	0.02577198	1187	1.7972506	Neoformans
Supercontig_3.9	304502	305689	1188	-	XP_012051441.1	nuclear RNA export factor 1/2	CP003828.1	NC_026753.1	4.298072	0.02678329	1187	1.7972506	Neoformans
Supercontig_3.9	311623	311942	320	-	XP_012051442.1	signal transducer	CP003828.1	NC_026753.1	1.905918	0.02357659	1187	1.7972506	Neoformans
Supercontig_3.9	360281	361468	1188	+	XP_012051452.1	hypothetical protein CNAG_04233	CP003828.1	NC_026753.1	3.953156	0.04890239	1187	1.7972506	Neoformans
Supercontig_3.9	412499	413164	666	-	XP_012051460.1	hypothetical protein CNAG_04254	CP003828.1	NC_026753.1	2.965062	0.06538694	1186	1.7972506	Neoformans
Supercontig_3.9	413322	413685	364	+	XP_012051461.1	hypothetical protein CNAG_04255	CP003828.1	NC_026753.1	2.965062	0.06538694	1186	1.7972506	Neoformans
Supercontig_3.9	414873	416060	1188	-	XP_012051692.1	hypothetical protein CNAG_04256	CP003828.1	NC_026753.1	1.810973	0.1523219	1187	1.7972506	Neoformans
Supercontig_3.9	440982	441845	864	+	XP_012051702.1	leucyl aminopeptidase	CP003828.1	NC_026753.1	2.00775	0.01007414	1187	1.7972506	Neoformans
Supercontig_3.9	441980	442169	190	-	XP_012051703.1	syntaxin 8	CP003828.1	NC_026753.1	2.00775	0.01007414	1187	1.7972506	Neoformans
Supercontig_3.9	483706	484565	860	-	XP_012051708.1	hypothetical protein CNAG_04284	CP003828.1	NC_026753.1	2.0087	0.01695525	1186	1.7972506	Neoformans
Supercontig_3.9	484823	484892	70	+	XP_012051709.1	hypothetical protein CNAG_04285	CP003828.1	NC_026753.1	2.0087	0.01695525	1186	1.7972506	Neoformans
Supercontig_3.9	511002	511010	9	+	XP_012051720.1	hypothetical protein CNAG_04299	CP003828.1	NC_026753.1	3.014517	0.1056619	1186	1.7972506	Neoformans
Supercontig_3.9	511226	512061	836	-	XP_012051480.1	hypothetical protein CNAG_04300	CP003828.1	NC_026753.1	3.014517	0.1056619	1186	1.7972506	Neoformans
Supercontig_3.9	571124	571529	406	+	XP_012051734.1	extradiol ring-cleavage dioxygenase	CP003828.1	NC_026753.1	2.160085	0.01667	1187	1.7972506	Neoformans
Supercontig_3.9	584583	584779	197	-	XP_012051495.1	hypothetical protein CNAG_04330	CP003828.1	NC_026753.1	3.012553	0.2002633	1187	1.7972506	Neoformans
Supercontig_3.9	598825	600012	1188	-	XP_012051498.1	phosphatidylinositol 4-kinase	CP003828.1	NC_026753.1	2.234526	0.03789997	1187	1.7972506	Neoformans
Supercontig_3.9	600011	601197	1187	-	XP_012051498.1	phosphatidylinositol 4-kinase	CP003828.1	NC_026753.1	2.048253	0.07469582	1186	1.7972506	Neoformans
Supercontig_3.9	604758	604760	3	+	XP_012051499.1	single-stranded nucleic acid binding protein	CP003828.1	NC_026753.1	1.957489	0.06197918	1186	1.7972506	Neoformans
Supercontig_3.9	605058	605944	887	-	XP_012051500.1	cation diffusion facilitator	CP003828.1	NC_026753.1	1.957489	0.06197918	1186	1.7972506	Neoformans
Supercontig_3.9	647483	648511	1029	-	XP_012051752.1	zinc-finger protein	CP003828.1	NC_026753.1	3.18333	0.02050155	1187	1.7972506	Neoformans
Supercontig_3.9	696141	697328	1188	+	XP_012051766.1	U3 small nucleolar RNA-associated protein 10	CP003828.1	NC_026753.1	3.379896	0.003610492	1187	1.7972506	Neoformans
Supercontig_3.9	699701	700080	380	-	XP_012051767.1	hypothetical protein CNAG_04371	CP003828.1	NC_026753.1	2.022278	0.02215489	1187	1.7972506	Neoformans
Supercontig_3.9	700508	700888	381	+	XP_012051768.1	DNA-directed RNA polymerase I, II, and III subunit RPABC2	CP003828.1	NC_026753.1	2.022278	0.02215489	1187	1.7972506	Neoformans
Supercontig_3.9	700888	701329	442	+	XP_012051768.1	DNA-directed RNA polymerase I, II, and III subunit RPABC2	CP003828.1	NC_026753.1	6.799645	0.00795652	1187	1.7972506	Neoformans
Supercontig_3.9	710382	711568	1187	+	XP_012051772.1	protein KRI1	CP003828.1	NC_026753.1	3.344293	0.05224259	1186	1.7972506	Neoformans
Supercontig_3.9	723437	724169	733	-	XP_012051513.1	transcription initiation factor TFIIH subunit 2	CP003828.1	NC_026753.1	1.880723	0.01681759	1187	1.7972506	Neoformans
Supercontig_3.9	729371	730518	1148	-	XP_012051779.1	hypothetical protein CNAG_04385	CP003828.1	NC_026753.1	3.571163	0.005045483	1187	1.7972506	Neoformans
Supercontig_3.9	740052	741044	993	-	XP_012051516.1	DNA polymerase lambda subunit	CP003828.1	NC_026753.1	2.207275	0.2577198	1187	1.7972506	Neoformans
Supercontig_3.9	751920	752219	300	+	XP_012051519.1	hypothetical protein CNAG_04394	CP003828.1	NC_026753.1	3.399971	0.03067318	1187	1.7972506	Neoformans
Supercontig_3.9	752754	753107	354	-	XP_012051782.1	protein BFR2	CP003828.1	NC_026753.1	3.399971	0.03067318	1187	1.7972506	Neoformans
Supercontig_3.9	766161	767204	1044	-	XP_012051789.1	CCCH zinc finger protein	CP003828.1	NC_026753.1	2.895975	0.01219371	1187	1.7972506	Neoformans
Supercontig_3.9	774469	775656	1188	-	XP_012051792.1	dynein intermediate chain, cytosolic	CP003828.1	NC_026753.1	3.392274	0.008296176	1187	1.7972506	Neoformans
Supercontig_3.9	775655	776307	653	-	XP_012051792.1	dynein intermediate chain, cytosolic	CP003828.1	NC_026753.1	2.581042	0.0433259	1186	1.7972506	Neoformans
Supercontig_3.9	776584	776841	258	-	XP_012051793.1	choline kinase	CP003828.1	NC_026753.1	2.581042	0.0433259	1186	1.7972506	Neoformans
Supercontig_3.9	778029	778408	380	-	XP_012051793.1	choline kinase	CP003828.1	NC_026753.1	1.946841	0.08531064	1187	1.7972506	Neoformans
Supercontig_3.9	778812	779216	405	+	XP_012051794.1	hypothetical protein CNAG_04409	CP003828.1	NC_026753.1	1.946841	0.08531064	1187	1.7972506	Neoformans
Supercontig_3.9	858730	859916	1187	-	XP_012051531.1	CMGC/DYRK/DYRK2 protein kinase	CP003828.1	NC_026753.1	5.827648	0.01371359	1186	1.7972506	Neoformans
Supercontig_3.9	859917	860523	607	-	XP_012051531.1	CMGC/DYRK/DYRK2 protein kinase	CP003828.1	NC_026753.1	4.184853	0.014079	1187	1.7972506	Neoformans
Supercontig_3.9	860926	861104	179	+	XP_012051532.1	hypothetical protein CNAG_04434	CP003828.1	NC_026753.1	4.184853	0.014079	1187	1.7972506	Neoformans
Supercontig_3.9	868743	869412	670	+	XP_012051797.1	hypothetical protein CNAG_04436	CP003828.1	NC_026753.1	3.484413	0.01767769	1187	1.7972506	Neoformans
Supercontig_3.9	871785	872972	1188	+	XP_012051800.1	hypothetical protein CNAG_04438	CP003828.1	NC_026753.1	2.006476	0.08654052	1187	1.7972506	Neoformans
Supercontig_3.9	872972	873021	50	+	XP_012051800.1	hypothetical protein CNAG_04438	CP003828.1	NC_026753.1	2.640066	0.04685815	1187	1.7972506	Neoformans
Supercontig_3.9	873060	874159	1100	-	XP_012051801.1	V-type proton ATPase subunit B	CP003828.1	NC_026753.1	2.640066	0.04685815	1187	1.7972506	Neoformans
Supercontig_3.9	877719	878793	1075	-	XP_012051803.1	polyadenylate-binding protein, cytoplasmic and nuclear	CP003828.1	NC_026753.1	5.178197	0.007126996	1187	1.7972506	Neoformans
Supercontig_3.9	887213	887237	25	+	XP_012051806.1	small subunit ribosomal protein S7e	CP003828.1	NC_026753.1	3.603255	0.008470849	1187	1.7972506	Neoformans
Supercontig_3.9	887452	888400	949	+	XP_012051536.1	hypothetical protein CNAG_04446	CP003828.1	NC_026753.1	3.603255	0.008470849	1187	1.7972506	Neoformans
Supercontig_3.9	890788	891803	1016	-	XP_012051807.1	large subunit ribosomal protein L19e	CP003828.1	NC_026753.1	2.205574	0.01227627	1187	1.7972506	Neoformans
Supercontig_3.9	894731	895521	791	-	XP_012051539.1	chromodomain-helicase-DNA-binding protein 1	CP003828.1	NC_026753.1	1.811151	0.02427434	1187	1.7972506	Neoformans
Supercontig_3.9	910949	912136	1188	-	XP_012051542.1	hypothetical protein CNAG_04456	CP003828.1	NC_026753.1	5.510839	0.01068249	1187	1.7972506	Neoformans
Supercontig_3.9	941767	941806	40	+	XP_012051546.1	tartrate dehydrogenase	CP003828.1	NC_026753.1	3.021047	0.07851277	1187	1.7972506	Neoformans
Supercontig_3.9	969101	970287	1187	-	XP_012051550.1	hypothetical protein CNAG_04478	CP003828.1	NC_026753.1	4.620315	0.021349	1186	1.7972506	Neoformans
Supercontig_3.9	983343	984530	1188	+	XP_012051830.1	hypothetical protein CNAG_04484	CP003828.1	NC_026753.1	2.336676	0.142036	1187	1.7972506	Neoformans
Supercontig_3.9	984530	985717	1188	+	XP_012051830.1	hypothetical protein CNAG_04484	CP003828.1	NC_026753.1	3.216249	0.01285409	1187	1.7972506	Neoformans
Supercontig_3.9	1000069	1001145	1077	+	XP_012051555.1	hypothetical protein CNAG_04492	CP003828.1	NC_026753.1	1.876633	0.04620218	1187	1.7972506	Neoformans
Supercontig_3.9	1002331	1002725	395	+	XP_012051555.1	hypothetical protein CNAG_04492	CP003828.1	NC_026753.1	3.42872	0.04578838	1186	1.7972506	Neoformans
Supercontig_3.9	1003331	1003517	187	-	XP_012051556.1	ubiquitin carboxyl-terminal hydrolase 48	CP003828.1	NC_026753.1	3.42872	0.04578838	1186	1.7972506	Neoformans
Supercontig_3.9	1005892	1006922	1031	-	XP_012051556.1	ubiquitin carboxyl-terminal hydrolase 48	CP003828.1	NC_026753.1	3.219928	0.1085771	1187	1.7972506	Neoformans
Supercontig_3.9	1003331	1003517	187	-	XP_012051834.1	ubiquitin carboxyl-terminal hydrolase 48, variant	CP003828.1	NC_026753.1	3.42872	0.04578838	1186	1.7972506	Neoformans
Supercontig_3.9	1005892	1006922	1031	-	XP_012051834.1	ubiquitin carboxyl-terminal hydrolase 48, variant	CP003828.1	NC_026753.1	3.219928	0.1085771	1187	1.7972506	Neoformans
Supercontig_3.9	1020456	1021320	865	-	XP_012051838.1	clathrin light chain	CP003828.1	NC_026753.1	9.724536	0.006107109	1187	1.7972506	Neoformans
Supercontig_3.9	1055737	1056924	1188	-	XP_012051564.1	DNA-directed RNA polymerase III subunit RPC2	CP003828.1	NC_026753.1	2.07896	0.01962914	1187	1.7972506	Neoformans
Supercontig_3.9	1068791	1069760	970	+	XP_012051565.1	hypothetical protein CNAG_04518	CP003828.1	NC_026753.1	2.568973	0.04075936	1186	1.7972506	Neoformans
Supercontig_3.9	1084220	1084616	397	+	XP_012051568.1	glyceraldehyde-3-phosphate dehydrogenase, type I	CP003828.1	NC_026753.1	3.068575	0.04261068	1187	1.7972506	Neoformans
Supercontig_3.9	1084902	1085407	506	-	XP_012051569.1	zinc metalloprotease	CP003828.1	NC_026753.1	3.068575	0.04261068	1187	1.7972506	Neoformans
Supercontig_3.9	1123822	1124569	748	-	XP_012051576.1	cleavage stimulation factor subunit 2	CP003828.1	NC_026753.1	4.227616	0.01058856	1186	1.7972506	Neoformans
Supercontig_3.9	1152594	1153053	460	+	XP_012051871.1	hypothetical protein CNAG_06999	CP003828.1	NC_026753.1	2.527077	0.1391743	1187	1.7972506	Neoformans
Supercontig_3.9	1168607	1169117	511	+	XP_012051894.1	hypothetical protein CNAG_07786	CP003828.1	NC_026753.1	8.616919	0.0008270022	1187	1.7972506	Neoformans
Supercontig_3.9	1169285	1169652	368	+	XP_012051895.1	hypothetical protein CNAG_07787	CP003828.1	NC_026753.1	8.616919	0.0008270022	1187	1.7972506	Neoformans
Supercontig_3.9	1169905	1170616	712	+	XP_012051896.1	hypothetical protein CNAG_07788	CP003828.1	NC_026753.1	5.968171	0.0396492	1187	1.7972506	Neoformans
Supercontig_3.9	1173012	1173229	218	+	XP_012051868.1	hypothetical protein CNAG_06953	CP003828.1	NC_026753.1	3.961136	0.02121966	1187	1.7972506	Neoformans
Supercontig_3.9	1173228	1174414	1187	+	XP_012051868.1	hypothetical protein CNAG_06953	CP003828.1	NC_026753.1	10.41569	0.0007540407	1186	1.7972506	Neoformans
Supercontig_3.9	1174415	1174479	65	+	XP_012051868.1	hypothetical protein CNAG_06953	CP003828.1	NC_026753.1	6.703982	0.001442179	1187	1.7972506	Neoformans
Supercontig_3.9	1175586	1175602	17	+	XP_012051869.1	hypothetical protein CNAG_06954	CP003828.1	NC_026753.1	6.703982	0.001442179	1187	1.7972506	Neoformans
Supercontig_3.9	1175602	1176789	1188	+	XP_012051869.1	hypothetical protein CNAG_06954	CP003828.1	NC_026753.1	3.982624	0.001617908	1187	1.7972506	Neoformans
Supercontig_3.9	1176789	1177976	1188	+	XP_012051869.1	hypothetical protein CNAG_06954	CP003828.1	NC_026753.1	9.920228	0.0003948194	1187	1.7972506	Neoformans
Supercontig_3.9	1177976	1179163	1188	+	XP_012051869.1	hypothetical protein CNAG_06954	CP003828.1	NC_026753.1	10.00256	0.000283277	1187	1.7972506	Neoformans
Supercontig_3.9	1179162	1179489	328	+	XP_012051869.1	hypothetical protein CNAG_06954	CP003828.1	NC_026753.1	8.797254	0.000284527	1186	1.7972506	Neoformans
Supercontig_3.9	1179556	1180348	793	+	XP_012051897.1	hypothetical protein CNAG_07789	CP003828.1	NC_026753.1	8.797254	0.000284527	1186	1.7972506	Neoformans
Supercontig_3.9	1185096	1185232	137	+	XP_012051585.1	hypothetical protein CNAG_07791	CP003828.1	NC_026753.1	2.600611	0.05096619	1187	1.7972506	Neoformans
Supercontig_3.10	2330	3385	1056	-	XP_012052306.1	hypothetical protein CNAG_04931	CP003829.1	NC_026754.1	47.1763	0.0002321589	1055	1.7744576	Neoformans
Supercontig_3.10	3385	3411	27	-	XP_012052306.1	hypothetical protein CNAG_04931	CP003829.1	NC_026754.1	45.19201	0.0002412514	1055	1.7744576	Neoformans
Supercontig_3.10	7258	7604	347	-	XP_012052305.1	hypothetical protein CNAG_04927	CP003829.1	NC_026754.1	5.216299	0.04143379	1055	1.7744576	Neoformans
